YEAR,COMPETITION,COMPETITOR,WIN_TYPE,SUBMISSION_TYPE,WEIGHT,GENDER,STAGE
2022,Pan IBJJF Jiu Jitsu Championship 2022,Yan Lucas,Advantage,N/A,Medium Heavyweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Matheus Luna,Loss,N/A,Medium Heavyweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Manuel Ribamar Filho,Submission,Armbar,Medium Heavyweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Rafael Paganini,Loss,N/A,Medium Heavyweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Mathias Luna,Points,N/A,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Leo Lara,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Tainan Dalpra,Submission,Choke From The Back,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Eduardo Avelar,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ronaldo Junior,Advantage,N/A,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Felipe Cesar Silva,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Andy Murasaki,Submission,Katagatame,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Sergio Soares,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Johnatha Alves,Submission,Toehold,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Daniel Diniz,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Natan Chueng,Advantage,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Rodrigo Freitas,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Igor Feliz,Decision,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Hugo Marques,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Alex Sodré,Points,N/A,Featherweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Isaac Doederlein,Loss,N/A,Featherweight,Male,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Gabrieli Pessanha,Win,N/A,Absolute Division,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Yara Soares,Loss,N/A,Absolute Division,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Gabrieli Pessanha,Points,N/A,Super Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Yara Soares,Loss,N/A,Super Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Melissa Stricker Cueto,Win,N/A,Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Maggie Grindatti,Loss,N/A,Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Maria Malyjasiak,Win,N/A,Medium Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Izadora Cristina Silva,Loss,N/A,Medium Heavyweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Thamara Ferreira,Penalty,N/A,Middleweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Chloe Mcnally,Loss,N/A,Middleweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Nathalie Ribeiro,Win,N/A,Lightweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ffion Davies,Loss,N/A,Lightweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ana Rodrigues,Submission,Choke,Featherweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Amanda Monteiro,Loss,N/A,Featherweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Jessa Khan,Points,N/A,Light Featherweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Thamires Aquino,Loss,N/A,Light Featherweight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Mayssa Bastos,Points,N/A,Rooster Weight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Lavinia Barbosa,Loss,N/A,Rooster Weight,Female,Final
2022,Pan IBJJF Jiu Jitsu Championship 2022,Yara Soares,Win,N/A,Absolute Division,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Maria Malyjasiak,Loss,N/A,Absolute Division,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Gabrieli Pessanha,Decision,N/A,Absolute Division,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Melissa Stricker Cueto,Loss,N/A,Absolute Division,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Thamara Ferreira,Points,N/A,Middleweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Natalia Zumba De Souza,Loss,N/A,Middleweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Chloe Mcnally,Points,N/A,Middleweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Vannessa Griffin,Loss,N/A,Middleweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ffion Davies,Submission,Armbar,Lightweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Margot Ciccarelli,Loss,N/A,Lightweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ana Rodrigues,Submission,Reverse Triangle,Featherweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Sophia Dalpra,Loss,N/A,Featherweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Jessa Khan,Submission,Armbar,Light Featherweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Sofia Amarante,Loss,N/A,Light Featherweight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Mayssa Bastos,Points,N/A,Rooster Weight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Jhenifer Aquino,Loss,N/A,Rooster Weight,Female,Semi-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Gabrieli Pessanha,Submission,Choke From The Back,Absolute Division,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Janine Mutton,Loss,N/A,Absolute Division,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Yara Soares,Win,N/A,Absolute Division,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Elizabeth Katherine Mitrović,Loss,N/A,Absolute Division,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Vannessa Griffin,Submission,Armbar,Middleweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ana Nascimento,Loss,N/A,Middleweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Ffion Davies,Decision,N/A,Lightweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Thamires Monteiro,Loss,N/A,Lightweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Chloe Mcnally,Submission,Choke,Lightweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Suellen Lima,Loss,N/A,Lightweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Margot Ciccarelli,Advantage,N/A,Lightweight,Female,Quarter-Finals
2022,Pan IBJJF Jiu Jitsu Championship 2022,Fernanda Figueira,Loss,N/A,Lightweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Erich Munis,Points,N/A,Absolute Division,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Fellipe Andrew,Loss,N/A,Absolute Division,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Roberto “Cyborg” Abreu,Points,N/A,Ultra Heavyweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Gutemberg Pereira,Loss,N/A,Ultra Heavyweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tainan Dalpra,Points,N/A,Middleweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jeferson Guaresi,Loss,N/A,Middleweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Johnatha Alves,Points,N/A,Lightweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Andy Murasaki,Loss,N/A,Lightweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Johnatha Alves,Advantage,N/A,Lightweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Meyram Maquine,Points,N/A,Light Featherweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Lucas Pinheiro,Loss,N/A,Light Featherweight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Bebeto Oliveira,Advantage,N/A,Rooster Weight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thalison Soares,Loss,N/A,Rooster Weight,Male,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Fellipe Andrew,Decision,N/A,Absolute Division,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Wallace Costa,Loss,N/A,Absolute Division,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Erich Munis,Advantage,N/A,Absolute Division,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Roosevelt Sousa,Loss,N/A,Absolute Division,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Roberto “Cyborg” Abreu,Advantage,N/A,Ultra Heavyweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Davi Cabral De Souza,Loss,N/A,Ultra Heavyweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Dimitrius Souza,Submission,Armbar,Heavyweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Pedro Marinho,Loss,N/A,Heavyweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tainan Dalpra,Points,N/A,Middleweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Ronaldo Junior,Loss,N/A,Middleweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jeferson Guaresi,Decision,N/A,Middleweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Mathias Luna,Loss,N/A,Middleweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Johnatha Alves,Submission,Choke From The Back,Lightweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Natan Chueng,Loss,N/A,Lightweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Andy Murasaki,Points,N/A,Lightweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Igor Feliz,Loss,N/A,Lightweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Alex Sodré,Points,N/A,Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thiago Macedo,Loss,N/A,Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Meyram Maquine,Advantage,N/A,Light Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tomoyuki Hashimoto,Loss,N/A,Light Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Lucas Pinheiro,Submission,Straight Ankle Lock,Light Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Hiago George,Loss,N/A,Light Featherweight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thalison Soares,Advantage,N/A,Rooster Weight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Estevan Martinez,Loss,N/A,Rooster Weight,Male,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Wallace Costa,Points,N/A,Absolute Division,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Fellipe Trovo,Loss,N/A,Absolute Division,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Erich Munis,Points,N/A,Absolute Division,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Pedro Marinho,Loss,N/A,Absolute Division,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Roberto “Cyborg” Abreu,Points,N/A,Ultra Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Wallace Costa,Loss,N/A,Ultra Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Marcus Ribeiro,Submission,Choke From The Back,Super Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Devhonte Johnson,Loss,N/A,Super Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Pedro Marinho,Points,N/A,Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Andre Porfirio,Loss,N/A,Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Dimitrius Souza,Submission,Choke From The Back,Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Pedro Elias,Loss,N/A,Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Sebastian Rodriguez,Decision,N/A,Medium Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Alex Munis,Loss,N/A,Medium Heavyweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Leandro Lo,Points,N/A,-88Kgs,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jansen Gomes,Loss,N/A,-88Kgs,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tainan Dalpra,Submission,Choke From The Back,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Eduardo Avelar,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Matheus Luna,Points,N/A,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Leo Lara,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Ronaldo Junior,Advantage,N/A,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Felipe Cesar Silva,Loss,N/A,Middleweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Igor Feliz,Decision,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Hugo Marques,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Andy Murasaki,Submission,Katagatame,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Sergio Soares,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Johnatha Alves,Submission,Toehold,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Daniel Diniz,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Natan Chueng,Advantage,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Rodrigo Freitas,Loss,N/A,Lightweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thiago Macedo,Points,N/A,Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Nick Salles,Loss,N/A,Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Alex Sodré,Points,N/A,Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Isaac Doederlein,Loss,N/A,Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Richar Nogueira,Decision,N/A,70Kgs,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Shane Jamil Hill-Taylor,Loss,N/A,70Kgs,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tomoyuki Hashimoto,Advantage,N/A,Light Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Pedro Dias,Loss,N/A,Light Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Meyram Maquine,Submission,Choke From The Back,Light Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Keven Carrasco,Loss,N/A,Light Featherweight,Male,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Gabrieli Pessanha,Win,N/A,Absolute Division,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Yara Soares,Loss,N/A,Absolute Division,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Gabrieli Pessanha,Points,N/A,Super Heavyweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Yara Soares,Loss,N/A,Super Heavyweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thamara Ferreira,Penalty,N/A,Middleweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Chloe Mcnally,Loss,N/A,Middleweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Nathalie Ribeiro,Points,N/A,Lightweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Ffion Davies,Loss,N/A,Lightweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jessa Khan,Points,N/A,Light Featherweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thamires Aquino,Loss,N/A,Light Featherweight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Mayssa Bastos,Points,N/A,Rooster Weight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Lavinia Barbosa,Loss,N/A,Rooster Weight,Female,Final
2022,2022 Pan Jiu Jitsu IBJJF Championship,Gabrieli Pessanha,Decision,N/A,Absolute Division,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Melissa Stricker Cueto,Loss,N/A,Absolute Division,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Yara Soares,Win,N/A,Absolute Division,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Maria Malyjasiak,Loss,N/A,Absolute Division,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Melissa Stricker Cueto,Advantage,N/A,Heavyweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Larissa De Almeida,Loss,N/A,Heavyweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Chloe Mcnally,Points,N/A,Middleweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Vannessa Griffin,Loss,N/A,Middleweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Thamara Ferreira,Points,N/A,Middleweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Natalia Zumba De Souza,Loss,N/A,Middleweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Ffion Davies,Submission,Armbar,Lightweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Margot Ciccarelli,Loss,N/A,Lightweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Nathalie Ribeiro,Points,N/A,Lightweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Janaina Maia Lebre,Loss,N/A,Lightweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jessa Khan,Submission,Armbar,Light Featherweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Sofia Amarante,Loss,N/A,Light Featherweight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Mayssa Bastos,Points,N/A,Rooster Weight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Jhenifer Aquino,Loss,N/A,Rooster Weight,Female,Semi-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Gabrieli Pessanha,Submission,Choke From The Back,Absolute Division,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Janine Mutton,Loss,N/A,Absolute Division,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Yara Soares,Win,N/A,Absolute Division,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Elizabeth Katherine Mitrović,Loss,N/A,Absolute Division,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Larissa De Almeida,Submission,Armbar,Heavyweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Tara White,Loss,N/A,Heavyweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Chloe Mcnally,Submission,Choke,Middleweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Suellen Lima,Loss,N/A,Middleweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Vannessa Griffin,Submission,Armbar,Middleweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Ana Nascimento,Loss,N/A,Middleweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Margot Ciccarelli,Advantage,N/A,Lightweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Fernanda Figueira,Loss,N/A,Lightweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Janaina Maia Lebre,Submission,Choke From The Back,Lightweight,Female,Quarter-Finals
2022,2022 Pan Jiu Jitsu IBJJF Championship,Janine Mutton,Loss,N/A,Lightweight,Female,Quarter-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Fellipe Andrew,Points,N/A,Absolute Division,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Yatan Bueno,Loss,N/A,Absolute Division,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Rafael Lovato Jr.,Points,N/A,Ultra Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Guilherme Bacha Guedes,Loss,N/A,Ultra Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Fellipe Andrew,Points,N/A,Super Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Vinícius “Trator” Ferreira Gazola,Loss,N/A,Super Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Adam Wardzinski,Points,N/A,Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Dominique Bell,Loss,N/A,Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Bruno Lima,Points,N/A,Medium Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Szilard Sule,Loss,N/A,Medium Heavyweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Tainan Dalpra,Submission,Armbar,Middleweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Tommy Langaker,Loss,N/A,Middleweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Espen Mathiesen,Points,N/A,Lightweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Marcelo Fausto,Loss,N/A,Lightweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Diego Sodre,Points,N/A,Featherweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Isaac Doederlein,Loss,N/A,Featherweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Hiago George,Win,N/A,Light Featherweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Paulo Miyao,Loss,N/A,Light Featherweight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Thalison Soares,Submission,Choke,Rooster Weight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Welerson Goncalves Silva,Loss,N/A,Rooster Weight,Male,Final
2022,2022 European Jiu-Jitsu IBJJF Championship,Yatan Bueno,Win,N/A,Absolute Division,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Adam Wardzinski,Loss,N/A,Absolute Division,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Fellipe Andrew,Win,N/A,Absolute Division,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Matheus Felipe Xavier,Loss,N/A,Absolute Division,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Rafael Lovato Jr.,Submission,Choke,Ultra Heavyweight,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Yatan Bueno,Loss,N/A,Ultra Heavyweight,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Guilherme Bacha Guedes,Points,N/A,Ultra Heavyweight,Male,Semi-Finals
2022,2022 European Jiu-Jitsu IBJJF Championship,Felipe Mauricio,Loss,N/A,Ultra Heavyweight,Male,Semi-Finals
